"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"445","@reckless That Neil Young podcast was honestly one of the funniest/most entertaining things I've ever listened to. Bravo",FALSE,241,"reckless",2020-01-30 02:52:41,FALSE,NA,"1222714221365997569","3496641","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",1,FALSE,FALSE,NA,NA
"446","It’s back! For every tweet/RT today with #BellLetsTalk 5¢ will be donated to mental health initiatives. Now more th… https://t.co/7o5h8L462J",FALSE,15432,NA,2020-01-30 00:10:13,TRUE,NA,"1222673333721948160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",15861,FALSE,FALSE,NA,NA
"447","Frame from @Dave2D's video. Not many people do Easter eggs better <U+0001F605>

https://t.co/iKwZnUqllo https://t.co/A6dGDIEyAd",FALSE,17274,NA,2020-01-29 22:44:35,FALSE,NA,"1222651784419692545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",779,FALSE,FALSE,NA,NA
"448","2017: Smart speakers
2018: Smart doors
2019: Smart appliances
2020: https://t.co/Dendx8UrS1",FALSE,23740,NA,2020-01-29 18:49:20,FALSE,NA,"1222592581848072192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",2015,FALSE,FALSE,NA,NA
"449","@neegbeah <U+0001F602>",FALSE,35,"neegbeah",2020-01-29 15:19:48,FALSE,"1222510545376546817","1222539848407322624","102526415","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",0,FALSE,FALSE,NA,NA
"450","@LlamaGFXVFX Let them know they're a legend",FALSE,529,"LlamaGFXVFX",2020-01-29 05:52:04,FALSE,"1222393899433517056","1222396976169226240","1163468965294813186","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",1,FALSE,FALSE,NA,NA
"451","@JayzTwoCents Came out here for another secret video shoot, but next time we’re out for longer we gotta link up",FALSE,1212,"JayzTwoCents",2020-01-29 02:23:20,FALSE,"1222334519522426882","1222344443337957383","431947388","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",9,FALSE,FALSE,NA,NA
"452","@DeuMaLibre Yep. v2",FALSE,523,"DeuMaLibre",2020-01-29 01:49:58,FALSE,"1222335617754857473","1222336049482883072","1095392052","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",4,FALSE,FALSE,NA,NA
"453","Sup guys MKBHD here and this is not my car... which explains the slightly concerned look in my eyes <U+0001F605> https://t.co/sppWAIZped",FALSE,46639,NA,2020-01-29 01:25:53,FALSE,NA,"1222329988893921280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MKBHD",1540,FALSE,FALSE,NA,NA
"454","@dcplaya Did you just take this? <U+0001F440>",FALSE,119,"dcplaya",2020-01-29 00:48:41,FALSE,"1222319870563385344","1222320626045616128","20263447","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",1,FALSE,FALSE,NA,NA
"455","@Brandon_Y_Lee This is actually major goals",FALSE,263,"Brandon_Y_Lee",2020-01-29 00:43:11,FALSE,"1222318872772005888","1222319243024195584","1341258673","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",1,FALSE,FALSE,NA,NA
"456","@MrSuJol If there was a red colorway…",FALSE,9,"MrSuJol",2020-01-29 00:35:15,FALSE,"1222294933547159553","1222317245436555264","106759232","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",0,FALSE,FALSE,NA,NA
"457","@jacksonhvisuals @OVERWERK We can't have it all hah",FALSE,298,"jacksonhvisuals",2020-01-28 17:02:36,FALSE,"1222203060832702465","1222203332757835777","814589679676686336","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",2,FALSE,FALSE,NA,NA
"458","@Ragnarism I knew I should've stopped and checked one out",FALSE,1306,"Ragnarism",2020-01-20 15:03:59,FALSE,"1219271307029696512","1219274379902836741","868177062703505408","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",6,FALSE,FALSE,NA,NA
"459","@Mrwhosetheboss I rotated the photos in the Twitter app and apparently it ignored that haha",FALSE,2812,"Mrwhosetheboss",2020-01-20 15:02:38,FALSE,"1219273858445914112","1219274039648190464","3363946175","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",15,FALSE,FALSE,NA,NA
"460","Some little things I noticed in London

- Working phone booths all over the city
- Traffic lights turn yellow BEFOR… https://t.co/6D7sAJMOJw",FALSE,31919,NA,2020-01-20 14:50:42,TRUE,NA,"1219271037155790850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",1397,FALSE,FALSE,NA,NA
"461","@shantam2 @ijustine Damn. Science.",FALSE,73,"shantam2",2020-01-20 13:48:58,FALSE,"1219185245842526209","1219255498408632324","114135574","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",2,FALSE,FALSE,NA,NA
"462","@BenSullins @ijustine Above all, naturally",FALSE,607,"BenSullins",2020-01-19 20:37:06,FALSE,"1218995718259535873","1218995822907609088","824802244092522497","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",8,FALSE,FALSE,NA,NA
"463","@ijustine Decent&lt;
Pretty good&lt;
Good&lt;
Really good&lt;
Very good&lt;
Super good&lt;
Excellent&lt;
Flawless",FALSE,4359,"ijustine",2020-01-19 20:35:07,FALSE,"1218994599626063872","1218995321977626625","7846","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",165,FALSE,FALSE,NA,NA
"464","@reckless As long as they dock on the Bixby speaker I'm happy",FALSE,314,"reckless",2020-01-19 18:15:54,FALSE,"1218960038389276672","1218960287321219080","3496641","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",3,FALSE,FALSE,NA,NA
"465","@MaxWinebach @JasonTLewisPHT @Flossycarter Well there it is.",FALSE,179,"MaxWinebach",2020-01-19 18:12:10,FALSE,"1218958352786644992","1218959348891815939","3239896262","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",0,FALSE,FALSE,NA,NA
"466","@JasonTLewisPHT @Flossycarter I gotchu: https://t.co/Og4M5yWUQv",FALSE,16,"JasonTLewisPHT",2020-01-19 18:08:25,FALSE,"1218957660684541958","1218958405869752321","178533379","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",1,FALSE,FALSE,NA,NA
"467","@JasonTLewisPHT @Flossycarter Made a video about it in the Xiaomi Mi Note 10 - to the average person not much! We’l… https://t.co/1EjM4rQZk1",FALSE,70,"JasonTLewisPHT",2020-01-19 18:03:08,TRUE,"1218956423612248064","1218957074614407168","178533379","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",2,FALSE,FALSE,NA,NA
"468","@JasonTLewisPHT @Flossycarter Not until it’s a noticeable/problematic difference to the everyday person. I remember… https://t.co/A97upElXJP",FALSE,69,"JasonTLewisPHT",2020-01-19 17:58:01,TRUE,"1218954761296338944","1218955788322033667","178533379","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",4,FALSE,FALSE,NA,NA
"469","@ThisIsLeonSean @KingJames Hey man if he’s happy with 2 iPhone Xs, let him be haha",FALSE,255,"ThisIsLeonSean",2020-01-19 17:54:24,FALSE,"1218941899542843395","1218954875876319236","1094086626","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",2,FALSE,FALSE,NA,NA
"470","@JasonTLewisPHT @Flossycarter They already have!",FALSE,43,"JasonTLewisPHT",2020-01-19 17:53:04,FALSE,"1218953767837687809","1218954542206922758","178533379","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",2,FALSE,FALSE,NA,NA
"471","2020 is already 1/20th over <U+0001F62D> https://t.co/E5dOssNFjQ",FALSE,27885,NA,2020-01-19 14:24:27,FALSE,NA,"1218902040853827584",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",2203,FALSE,FALSE,NA,NA
"472","@ShanePaulNeil Feels like about the only thing we don’t “know” yet",FALSE,1720,"ShanePaulNeil",2020-01-18 21:26:13,FALSE,"1218645480093179905","1218645796096290816","80850109","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",15,FALSE,FALSE,NA,NA
"473","Galaxy S20 “Ultra” is about to have
120Hz display
5000mAh battery
108MP camera
512GB storage
Expandable via microSD… https://t.co/8XtFQSDGyU",FALSE,58196,NA,2020-01-18 21:24:29,TRUE,NA,"1218645357837549573",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",4826,FALSE,FALSE,NA,NA
"474","@SNBrownlee Happy old day!",FALSE,91,"SNBrownlee",2020-01-18 21:16:27,FALSE,"1218632858115416064","1218643337378435072","33692469","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",1,FALSE,FALSE,NA,NA
"475","Thank you r/MKBHD <U+0001F605> https://t.co/XssBDQFvpn",FALSE,36194,NA,2020-01-18 18:50:25,FALSE,NA,"1218606585137848320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",1405,FALSE,FALSE,NA,NA
"476","@UltraLinx @Tesla @elonmusk <U+0001F525><U+0001F525><U+0001F525>",FALSE,333,"UltraLinx",2020-01-18 15:43:42,FALSE,"1218556290416435201","1218559595959861248","61072541","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",6,FALSE,FALSE,NA,NA
"477","@shen “I pulled this handle and opened it,” Song, 65, said in the video report

Hahahahahahahahaha",FALSE,445,"shen",2020-01-18 14:31:34,FALSE,"1218488570505256960","1218541445474213889","30727946","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",5,FALSE,FALSE,NA,NA
"478","@RDRv3 True. They turn the seatbelt sign off during the flight doe?",FALSE,271,"RDRv3",2020-01-18 07:29:54,FALSE,"1218434196219105281","1218435330572869632","109058897","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",3,FALSE,FALSE,NA,NA
"479","@ZuhayrRahman77 Man if we could only edit tweets...",FALSE,4074,"ZuhayrRahman77",2020-01-18 07:15:12,FALSE,"1218430588517933056","1218431628718100486","3030851560","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",39,FALSE,FALSE,NA,NA
"480","@oboyitsjosh <U+0001F602>",FALSE,806,"oboyitsjosh",2020-01-18 07:14:20,FALSE,"1218430598022193154","1218431409632808960","771145046582112256","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",3,FALSE,FALSE,NA,NA
"481","People who rip off their seatbelts and stand up at soon as the plane lands... what are you trying to prove?",FALSE,81086,NA,2020-01-18 07:10:48,FALSE,NA,"1218430521459515392",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",8869,FALSE,FALSE,NA,NA
"482","@MaximusWeiner @stoolpresidente Dave Portnoy? Never heard of him. Doesn't exist. Fake reviews <U+0001F605>",FALSE,99,"MaximusWeiner",2020-01-18 01:14:59,FALSE,"1218315661686059008","1218340979360567296","134110982","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",7,FALSE,FALSE,NA,NA
"483","@BrandonJHavard Make it a warm week and I'm in",FALSE,737,"BrandonJHavard",2020-01-17 23:58:09,FALSE,"1218283882052800513","1218321641459109889","324745996","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",5,FALSE,FALSE,NA,NA
"484","@drop @THX I'll for sure give them a spin",FALSE,237,"drop",2020-01-17 23:56:54,FALSE,"1218307215263588354","1218321326785683456","494169613","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",0,FALSE,FALSE,NA,NA
"485","@ZarifAli9 Hasselblad X1D II",FALSE,806,"ZarifAli9",2020-01-17 18:50:09,FALSE,"1218238918740598786","1218244132537294849","1024297636411654149","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",3,FALSE,FALSE,NA,NA
"486","@Mrwhosetheboss The weather for sure haha",FALSE,3926,"Mrwhosetheboss",2020-01-17 18:49:15,FALSE,"1218243452275712000","1218243903167614976","3363946175","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",20,FALSE,FALSE,NA,NA
"487","Alright so I’ve been in London for about 36 hours, so here’s my impressions:
The views are dope
The weather is gray… https://t.co/3bT4Tj7j9x",FALSE,50766,NA,2020-01-17 18:23:15,TRUE,NA,"1218237363991777280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MKBHD",1619,FALSE,FALSE,NA,NA
"488","@JonyIveParody Haven't tried them yet, but willing to give them a shot",FALSE,241,"JonyIveParody",2020-01-17 14:36:28,FALSE,"1218130967153561600","1218180292042559489","1197619002","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",3,FALSE,FALSE,NA,NA
"489","@AndamoHondo Impressive haha",FALSE,136,"AndamoHondo",2020-01-17 06:39:17,FALSE,"1217945242596339714","1218060201447903232","1163285960","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",1,FALSE,FALSE,NA,NA
"490","@initialfocus @BrandonJHavard 24-35",FALSE,62,"initialfocus",2020-01-17 06:36:17,FALSE,"1218025213557985280","1218059448519884802","357267834","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",0,FALSE,FALSE,NA,NA
"491","@Ropskii You already know",FALSE,147,"Ropskii",2020-01-16 19:58:50,FALSE,"1217897805957750791","1217899027485876225","493173389","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",1,FALSE,FALSE,NA,NA
"492","@saradietschy I don’t know how to feel about this hah seems like a place for people to discuss… me? My videos?",FALSE,913,"saradietschy",2020-01-16 19:53:50,FALSE,"1217897268403154946","1217897769773490187","258475649","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",9,FALSE,FALSE,NA,NA
"493","@kori_wade Hah. The legendary staircase",FALSE,404,"kori_wade",2020-01-16 19:53:00,FALSE,"1217897009178456064","1217897560620306433","2556875350","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",1,FALSE,FALSE,NA,NA
"494","Shot on iPhone. Sometimes I enjoy unrealistic edits <U+0001F525> https://t.co/goteppzke9",FALSE,23321,NA,2020-01-16 19:49:27,FALSE,NA,"1217896667011330051",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MKBHD",597,FALSE,FALSE,NA,NA
"495","@ahjax_ How dare you",FALSE,285,"ahjax_",2020-01-16 18:38:47,FALSE,"1217862657987842050","1217878882247987200","2185113554","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",5,FALSE,FALSE,NA,NA
"496","@KevinDTwomey Can you confirm if this is satire or not",FALSE,71,"KevinDTwomey",2020-01-16 11:54:23,FALSE,"1217543479385042944","1217777114549837826","267382258","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",0,FALSE,FALSE,NA,NA
"497","Rematched the Omron ping pong robot! This year it’s more “emotionally intelligent” and won’t beat you as bad when t… https://t.co/GrromaXL9c",FALSE,7029,"MKBHD",2020-01-08 20:20:27,TRUE,"1214983979725549569","1215005364329992193","29873662","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MKBHD",333,FALSE,FALSE,NA,NA
"498","In record time, @HectorTrejo has saved the day! The CES thread lives on! https://t.co/NlpoquwJOg",FALSE,5475,"MKBHD",2020-01-08 18:55:28,FALSE,"1214980723968372737","1214983979725549569","29873662","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MKBHD",73,FALSE,FALSE,NA,NA
"499","@HectorTrejo TCL!",FALSE,91,"HectorTrejo",2020-01-08 18:48:42,FALSE,"1214982179568136194","1214982277546930176","15889135","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",0,FALSE,FALSE,NA,NA
"500","Forgot my SD card at the hotel <U+0001F62D>

Next person that finds me at CES (Central Hall rn) and can loan me an SD card win… https://t.co/AtVrEax7di",FALSE,4463,"MKBHD",2020-01-08 18:42:32,TRUE,"1214963208018001920","1214980723968372737","29873662","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MKBHD",104,FALSE,FALSE,NA,NA
"501","A functioning piano made entirely from OnePlus 7Ts https://t.co/h3zfjaYKvH",FALSE,14581,"MKBHD",2020-01-08 17:32:56,FALSE,"1214788341310382080","1214963208018001920","29873662","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MKBHD",2309,FALSE,FALSE,NA,NA
"502","@DillonFrancis How",FALSE,240,"DillonFrancis",2020-01-08 17:04:39,FALSE,"1214948851494391810","1214956091445932033","19520983","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",4,FALSE,FALSE,NA,NA
"503","This Rivian R1T though... most compelling feature set of a new electric vehicle for sure. Cannot wait for them to a… https://t.co/TModQoOita",FALSE,8053,"MKBHD",2020-01-08 05:58:04,TRUE,"1214785764107489280","1214788341310382080","29873662","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",382,FALSE,FALSE,NA,NA
"504","First time seeing the new electric Mustang Mach-E in person. It honestly looks more traditional and tame in person… https://t.co/jOjHl5rKtv",FALSE,6924,"MKBHD",2020-01-08 05:47:50,TRUE,"1214782256662728704","1214785764107489280","29873662","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",425,FALSE,FALSE,NA,NA
"505","@Extr0ne They taped down the card slots on every unit here. The camera uses a new CFExpress card and they didn't want to lose them",FALSE,69,"Extr0ne",2020-01-08 05:42:59,FALSE,"1214783433508978689","1214784544164810752","1010034809811427328","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",1,FALSE,FALSE,NA,NA
"506","@RobByers1 Definitely haven't, but also haven't specifically been looking for it",FALSE,42,"RobByers1",2020-01-08 05:41:33,FALSE,"1214782514285469697","1214784181261062144","407371119","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",0,FALSE,FALSE,NA,NA
"507","Found the Canon 1DX MKIII!

This is the new ""best"" DSLR for video and the most powerful Canon ever but still fascin… https://t.co/DC5bakMoci",FALSE,3943,"MKBHD",2020-01-08 05:33:54,TRUE,"1214746185715470336","1214782256662728704","29873662","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",233,FALSE,FALSE,NA,NA
"508","""I saw a guy taking a picture of the Sony car with a Blackberry"" @AndyManganelli

...what year is it?!",FALSE,18059,NA,2020-01-08 05:26:07,FALSE,NA,"1214780297100713986",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",510,FALSE,FALSE,NA,NA
"509","@BrandonJHavard Samsung doesn't",FALSE,689,"BrandonJHavard",2020-01-08 05:21:22,FALSE,"1214759229296431104","1214779103989002241","324745996","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",6,FALSE,FALSE,NA,NA
"510","What's in Sony's booth? They made a CAR. Hot take: It's one of the best looking electric cars out there. Porsche an… https://t.co/VNtpTKMd2D",FALSE,8314,"MKBHD",2020-01-08 03:10:34,TRUE,"1214650847696740352","1214746185715470336","29873662","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",722,FALSE,FALSE,NA,NA
"511","@jacksonhvisuals @stalman @fstoppers RIP. Here I was ready to review it",FALSE,82,"jacksonhvisuals",2020-01-08 02:14:24,FALSE,"1214731315557236737","1214732051712098304","814589679676686336","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",1,FALSE,FALSE,NA,NA
"512","@stalman @fstoppers Hot take! (I'm with you, just surprised Canon jumped this early)",FALSE,118,"stalman",2020-01-08 02:10:17,FALSE,"1214628113646178304","1214731016310444032","10307712","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",0,FALSE,FALSE,NA,NA
"513","@thisistechtoday The Aria wifi is 60 up!",FALSE,124,"thisistechtoday",2020-01-07 23:43:02,FALSE,"1214692445046202368","1214693960976723968","3114630536","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",1,FALSE,FALSE,NA,NA
"514","NEW VIDEO - OnePlus Concept One Phone: Disappearing Cameras? https://t.co/Kq3MjSTUXy - RT! https://t.co/acinXRAW6C",FALSE,7442,NA,2020-01-07 23:33:55,FALSE,NA,"1214691665803235328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",529,FALSE,FALSE,NA,NA
"515","Uploading...",FALSE,4199,NA,2020-01-07 23:25:26,FALSE,NA,"1214689529166057472",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",71,FALSE,FALSE,NA,NA
"516","@migemunderscore <U+0001F602>",FALSE,95,"migemunderscore",2020-01-07 21:16:42,FALSE,"1214652200703733760","1214657134991818753","14732692","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",1,FALSE,FALSE,NA,NA
"517","@denisk89 Yup",FALSE,51,"denisk89",2020-01-07 21:16:28,FALSE,"1214654112664629248","1214657073943760896","185304168","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",0,FALSE,FALSE,NA,NA
"518","@SnazzyQ It's true, turns out most pro gamers never go over about a 24"" monitor because the more you turn your head… https://t.co/WFOHHErNyq",FALSE,542,"SnazzyQ",2020-01-07 21:16:20,TRUE,"1214654355246239744","1214657039550431232","18055351","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",11,FALSE,FALSE,NA,NA
"519","Samsung's 49"" Odyssey G9 monitor looks insane from both the front and the back. But it is 5K, so if you're tryna du… https://t.co/4Le7rZ4nCU",FALSE,10277,"MKBHD",2020-01-07 20:51:43,TRUE,"1214625458974625793","1214650847696740352","29873662","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",604,FALSE,FALSE,NA,NA
"520","LG set up a massive wall of OLED TVs with a video playing across all of them and all I can think is DAMN that must… https://t.co/5HZmsuM7H1",FALSE,14171,"MKBHD",2020-01-07 19:10:50,TRUE,"1214605762749616128","1214625458974625793","29873662","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MKBHD",798,FALSE,FALSE,NA,NA
"521","Got to CES. Brought a camera (X1D II and their new 35-75 zoom that I’m pumped about). So this begins my thread of d… https://t.co/2jXtN30IQ3",FALSE,26367,NA,2020-01-07 17:52:34,TRUE,NA,"1214605762749616128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MKBHD",1245,FALSE,FALSE,NA,NA
"522","@verge Allllllllllrighty then",FALSE,3335,"verge",2020-01-07 02:06:25,FALSE,"1214362117475897344","1214367655177719808","275686563","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",57,FALSE,FALSE,NA,NA
"523","@AR72014 <U+0001F64C><U+0001F3FE>",FALSE,139,"AR72014",2020-01-06 23:49:04,FALSE,"1214290077213450242","1214333091428347904","149669367","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",3,FALSE,FALSE,NA,NA
"524","@saradietschy Thanks for helping me appreciate the creativity of the geniuses that invented ""LOL"" <U+0001F913>",FALSE,297,"saradietschy",2020-01-06 20:18:56,FALSE,"1214278164106616834","1214280208574013441","258475649","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",6,FALSE,FALSE,NA,NA
"525","@AndroidAuth Oh bOI",FALSE,758,"AndroidAuth",2020-01-06 20:00:05,FALSE,"1214270442178936833","1214275464874930176","95438524","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",10,FALSE,FALSE,NA,NA
"526","Retro Tech: The Dynatac!
https://t.co/dk7YRXDoSP https://t.co/jleUhfEZFY",FALSE,5252,NA,2020-01-06 17:13:41,FALSE,NA,"1214233588071313414",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",203,FALSE,FALSE,NA,NA
"527","@ArtemR @ATT @oneplus @OnePlus_USA Never had the issue with Pixel. But the bug persisted through several software updates on the 7T",FALSE,43,"ArtemR",2020-01-06 16:32:58,FALSE,"1214223143797051392","1214223343722909696","18366419","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",1,FALSE,FALSE,NA,NA
"528","@IsaacGoke1 @Samsung Definitely will look for that",FALSE,162,"IsaacGoke1",2020-01-06 16:32:13,FALSE,"1214222933918273536","1214223151565099011","1046933008144453632","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",2,FALSE,FALSE,NA,NA
"529","¦¦¦¦¦¦¦¦¦¦¦¦¦¦¦ 99% loading ""see you next decade"" jokes and 2020 puns",FALSE,25912,NA,2019-12-30 02:31:26,FALSE,NA,"1211474846003150848",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",1811,FALSE,FALSE,NA,NA
"530","@austinnotduncan @madeon Don't let dreams be dreams",FALSE,1751,"austinnotduncan",2019-12-30 01:09:13,FALSE,"1211444485076291585","1211454156977975303","59023203","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",96,FALSE,FALSE,NA,NA
"531","@LinusTech Can confirm",FALSE,3610,"LinusTech",2019-12-29 20:47:07,FALSE,"1211386953653841921","1211388198225678339","403614288","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",46,FALSE,FALSE,NA,NA
